Term	Gene
GO:0044337	P70478
GO:0044346	P70478
GO:0044877	P70478
GO:0045295	P70478
GO:0045595	P70478
GO:0045597	P70478
GO:0045667	P70478
GO:0045670	P70478
GO:0045732	P70478
GO:0045736	P70478
GO:0045785	P70478
GO:0046716	P70478
GO:0046785	P70478
GO:0048471	P70478
GO:0048538	P70478
GO:0050673	P70478
GO:0050680	P70478
GO:0051010	P70478
GO:0051171	P70478
GO:0051276	P70478
GO:0051301	P70478
GO:0051726	P70478
GO:0051781	P70478
GO:0051988	P70478
GO:0060041	P70478
GO:0060044	P70478
GO:0060070	P70478
GO:0060767	P70478
GO:0060770	P70478
GO:0065003	P70478
GO:0070840	P70478
GO:0070852	P70478
GO:0090090	P70478
GO:0097305	P70478
GO:0120162	P70478
GO:1902807	P70478
GO:1904019	P70478
GO:1904036	P70478
GO:1904698	P70478
GO:1904781	P70478
GO:1990090	P70478
GO:1990863	P70478
GO:2000134	P70478
GO:2000211	P70478
GO:2000271	P70478
GO:0003714	Q6NZT6
GO:0005634	Q6NZT6
GO:0006357	Q6NZT6
GO:0046872	Q6NZT6
GO:0004864	P50411
GO:0005737	P50411
GO:0005977	P50411
GO:0009966	P50411
GO:0019904	P50411
GO:0030426	P50411
GO:0032091	P50411
GO:0043197	P50411
GO:0043666	P50411
GO:0140678	P50411
GO:0003974	Q3T105
GO:0003978	Q3T105
GO:0005829	Q3T105
GO:0033499	Q3T105
GO:0000123	Q9Y0I1
GO:0003682	Q9Y0I1
GO:0005634	Q9Y0I1
GO:0006281	Q9Y0I1
GO:0006355	Q9Y0I1
GO:0010628	Q9Y0I1
GO:0016575	Q9Y0I1
GO:0030234	Q9Y0I1
GO:0031507	Q9Y0I1
GO:0035064	Q9Y0I1
GO:0035097	Q9Y0I1
GO:0035267	Q9Y0I1
GO:0043967	Q9Y0I1
GO:0043968	Q9Y0I1
GO:0051276	Q9Y0I1
GO:0051304	Q9Y0I1
GO:0140861	Q9Y0I1
GO:0003676	Q9XZL8
GO:0005634	Q9XZL8
GO:0005737	Q9XZL8
GO:0005759	Q9XZL8
GO:0007005	Q9XZL8
GO:0007143	Q9XZL8
GO:0007343	Q9XZL8
GO:0007616	Q9XZL8
GO:0008355	Q9XZL8
GO:0008597	Q9XZL8
GO:0019722	Q9XZL8
GO:0030431	Q9XZL8
GO:0035039	Q9XZL8
GO:0045924	Q9XZL8
GO:0046008	Q9XZL8
GO:0048477	Q9XZL8
GO:0051321	Q9XZL8
GO:0070884	Q9XZL8
GO:0004521	Q6AYD1
GO:0005634	Q6AYD1
GO:0005737	Q6AYD1
GO:0005829	Q6AYD1
GO:0008334	Q6AYD1
GO:0031124	Q6AYD1
GO:0046872	Q6AYD1
GO:1900087	Q6AYD1
GO:0001701	Q8CG73
GO:0001736	Q8CG73
GO:0001822	Q8CG73
GO:0001889	Q8CG73
GO:0005654	Q8CG73
GO:0005737	Q8CG73
GO:0005813	Q8CG73
GO:0005829	Q8CG73
GO:0005879	Q8CG73
GO:0005886	Q8CG73
GO:0005911	Q8CG73
GO:0005923	Q8CG73
GO:0005929	Q8CG73
GO:0005930	Q8CG73
GO:0007163	Q8CG73
GO:0007368	Q8CG73
GO:0007420	Q8CG73
GO:0008589	Q8CG73
GO:0021532	Q8CG73
GO:0021537	Q8CG73
GO:0021549	Q8CG73
GO:0021670	Q8CG73
GO:0021772	Q8CG73
GO:0022038	Q8CG73
GO:0031870	Q8CG73
GO:0032391	Q8CG73
GO:0035108	Q8CG73
GO:0035115	Q8CG73
GO:0035116	Q8CG73
GO:0035253	Q8CG73
GO:0035869	Q8CG73
GO:0036064	Q8CG73
GO:0043010	Q8CG73
GO:0043584	Q8CG73
GO:0045744	Q8CG73
GO:0046548	Q8CG73
GO:0060039	Q8CG73
GO:0060271	Q8CG73
GO:0060322	Q8CG73
GO:0090102	Q8CG73
GO:1905515	Q8CG73
GO:0005509	Q9W332
GO:0005886	Q9W332
GO:0015031	Q9W332
GO:0038024	Q9W332
GO:0043235	Q9W332
GO:0072583	Q9W332
GO:0097017	Q9W332
GO:0097206	Q9W332
GO:0000122	Q24134
GO:0003723	Q24134
GO:0005634	Q24134
GO:0005703	Q24134
GO:0005705	Q24134
GO:0008023	Q24134
GO:0017053	Q24134
GO:0032021	Q24134
GO:0034244	Q24134
GO:0000422	Q9W1K5
GO:0004601	Q9W1K5
GO:0005634	Q9W1K5
GO:0005737	Q9W1K5
GO:0010259	Q9W1K5
GO:0016239	Q9W1K5
GO:0016684	Q9W1K5
GO:0030308	Q9W1K5
GO:0070728	Q9W1K5
GO:0071233	Q9W1K5
GO:1901031	Q9W1K5
GO:1904262	Q9W1K5
GO:1990253	Q9W1K5
GO:2000377	Q9W1K5
GO:0002058	O89000
GO:0005506	O89000
GO:0005737	O89000
GO:0005829	O89000
GO:0006145	O89000
GO:0006208	O89000
GO:0006210	O89000
GO:0006212	O89000
GO:0006214	O89000
GO:0006248	O89000
GO:0006249	O89000
GO:0007568	O89000
GO:0007584	O89000
GO:0007623	O89000
GO:0009410	O89000
GO:0014070	O89000
GO:0017113	O89000
GO:0019483	O89000
GO:0019860	O89000
GO:0042802	O89000
GO:0042803	O89000
GO:0046050	O89000
GO:0046079	O89000
GO:0050661	O89000
GO:0051384	O89000
GO:0051539	O89000
GO:0071949	O89000
GO:0001650	Q13228
GO:0005615	Q13228
GO:0005730	Q13228
GO:0005829	Q13228
GO:0008430	Q13228
GO:0015031	Q13228
GO:0016020	Q13228
GO:0018549	Q13228
GO:0070062	Q13228
GO:0005737	Q7YR32
GO:0008270	Q7YR32
GO:0016567	Q7YR32
GO:0045087	Q7YR32
GO:0061630	Q7YR32
GO:0005198	Q9VWA1
GO:0005737	Q9VWA1
GO:0005886	Q9VWA1
GO:0005938	Q9VWA1
GO:0006886	Q9VWA1
GO:0030125	Q9VWA1
GO:0030130	Q9VWA1
GO:0030132	Q9VWA1
GO:0030136	Q9VWA1
GO:0030672	Q9VWA1
GO:0032050	Q9VWA1
GO:0071439	Q9VWA1
GO:0072583	Q9VWA1
GO:0072686	Q9VWA1
GO:0099631	Q9VWA1
GO:0005634	Q6P632
GO:0005737	Q6P632
GO:0006474	Q6P632
GO:0016747	Q6P632
GO:0017190	Q6P632
GO:0017192	Q6P632
GO:0018002	Q6P632
GO:0003948	B3N6Y7
GO:0005764	B3N6Y7
GO:0006508	B3N6Y7
GO:0006517	B3N6Y7
GO:0008233	B3N6Y7
GO:0005096	P15882
GO:0005829	P15882
GO:0008045	P15882
GO:0043087	P15882
GO:0043547	P15882
GO:0046872	P15882
GO:0046875	P15882
GO:0048013	P15882
GO:0050770	P15882
GO:0051056	P15882
GO:0005739	Q9VMQ5
GO:0006744	Q9VMQ5
GO:0008681	Q9VMQ5
GO:0016491	Q9VMQ5
GO:0016709	Q9VMQ5
GO:0031314	Q9VMQ5
GO:0071949	Q9VMQ5
GO:0106364	Q9VMQ5
GO:0004084	A7SLW1
GO:0005739	A7SLW1
GO:0009098	A7SLW1
GO:0009099	A7SLW1
GO:0050048	A7SLW1
GO:0052654	A7SLW1
GO:0052655	A7SLW1
GO:0052656	A7SLW1
GO:0003723	Q28ZX3
GO:0005634	Q28ZX3
GO:0005737	Q28ZX3
GO:0006378	Q28ZX3
GO:0008143	Q28ZX3
GO:0000045	Q5ZK10
GO:0000132	Q5ZK10
GO:0005634	Q5ZK10
GO:0005795	Q5ZK10
GO:0005815	Q5ZK10
GO:0005829	Q5ZK10
GO:0007030	Q5ZK10
GO:0008289	Q5ZK10
GO:0031468	Q5ZK10
GO:0043130	Q5ZK10
GO:0043161	Q5ZK10
GO:0046604	Q5ZK10
GO:0061025	Q5ZK10
GO:1904780	Q5ZK10
GO:1990730	Q5ZK10
GO:0003730	Q9V726
GO:0005634	Q9V726
GO:0005847	Q9V726
GO:0006378	Q9V726
GO:0010508	Q9V726
GO:0017022	Q9V726
GO:0098789	Q9V726
GO:0003779	Q24020
GO:0005509	Q24020
GO:0005546	Q24020
GO:0005634	Q24020
GO:0005737	Q24020
GO:0007527	Q24020
GO:0008154	Q24020
GO:0010004	Q24020
GO:0015629	Q24020
GO:0030018	Q24020
GO:0030239	Q24020
GO:0051014	Q24020
GO:0051015	Q24020
GO:0051016	Q24020
GO:0004652	Q7KVS9
GO:0005730	Q7KVS9
GO:0005737	Q7KVS9
GO:0006397	Q7KVS9
GO:0016853	Q7KVS9
GO:0031123	Q7KVS9
GO:0031499	Q7KVS9
GO:0043630	Q7KVS9
GO:0046872	Q7KVS9
GO:0005542	Q29513
GO:0005829	Q29513
GO:0016594	Q29513
GO:0017174	Q29513
GO:0032259	Q29513
GO:0046500	Q29513
GO:0000145	Q9VVG4
GO:0005546	Q9VVG4
GO:0005886	Q9VVG4
GO:0006887	Q9VVG4
GO:0006893	Q9VVG4
GO:0015031	Q9VVG4
GO:0000122	A0JP85
GO:0000932	A0JP85
GO:0005634	A0JP85
GO:0010606	A0JP85
GO:0017148	A0JP85
GO:0030014	A0JP85
GO:0030015	A0JP85
GO:0030331	A0JP85
GO:0031047	A0JP85
GO:0033147	A0JP85
GO:0042974	A0JP85
GO:0048387	A0JP85
GO:0060213	A0JP85
GO:1900153	A0JP85
GO:0005768	Q5SRX1
GO:0007165	Q5SRX1
GO:0015031	Q5SRX1
GO:0016020	Q5SRX1
GO:0019901	Q5SRX1
GO:0030276	Q5SRX1
GO:0035091	Q5SRX1
GO:0043130	Q5SRX1
GO:0045839	Q5SRX1
GO:0000335	P34607
GO:0003676	P34607
GO:0005634	P34607
GO:0005737	P34607
GO:0005829	P34607
GO:0008306	P34607
GO:0008355	P34607
GO:0008408	P34607
GO:0016441	P34607
GO:0035194	P34607
GO:0044747	P34607
GO:0044748	P34607
GO:0046872	P34607
GO:1990633	P34607
GO:0000226	Q86SQ0
GO:0005829	Q86SQ0
GO:0005886	Q86SQ0
GO:0010470	Q86SQ0
GO:0010717	Q86SQ0
GO:0016477	Q86SQ0
GO:0030010	Q86SQ0
GO:0031252	Q86SQ0
GO:0045111	Q86SQ0
GO:0045180	Q86SQ0
GO:0045184	Q86SQ0
GO:0045296	Q86SQ0
GO:0051497	Q86SQ0
GO:0051895	Q86SQ0
GO:0070507	Q86SQ0
GO:1903690	Q86SQ0
GO:1904261	Q86SQ0
GO:0001891	P42331
GO:0005096	P42331
GO:0006911	P42331
GO:0007015	P42331
GO:0007165	P42331
GO:0051058	P42331
GO:0090630	P42331
GO:0005634	Q9VRP9
GO:0006325	Q9VRP9
GO:0006513	Q9VRP9
GO:0007219	Q9VRP9
GO:0008270	Q9VRP9
GO:0010390	Q9VRP9
GO:0031452	Q9VRP9
GO:0033503	Q9VRP9
GO:0033523	Q9VRP9
GO:0045893	Q9VRP9
GO:0061630	Q9VRP9
GO:0071894	Q9VRP9
GO:0000775	O93309
GO:0000785	O93309
GO:0005524	O93309
GO:0005634	O93309
GO:0006275	O93309
GO:0006281	O93309
GO:0016887	O93309
GO:0030893	O93309
GO:0051276	O93309
GO:0051301	O93309
GO:0051321	O93309
GO:0000381	P43332
GO:0000398	P43332
GO:0003729	P43332
GO:0005634	P43332
GO:0005681	P43332
GO:0005685	P43332
GO:0005686	P43332
GO:0007539	P43332
GO:0008266	P43332
GO:0008380	P43332
GO:0019099	P43332
GO:0030532	P43332
GO:0030619	P43332
GO:0030620	P43332
GO:0032991	P43332
GO:0035614	P43332
GO:0042802	P43332
GO:0048477	P43332
GO:0071011	P43332
GO:0071013	P43332
GO:0097158	P43332
GO:1990904	P43332
GO:0003723	A0A1I8M2I8
GO:0006397	A0A1I8M2I8
GO:0008380	A0A1I8M2I8
GO:0016607	A0A1I8M2I8
GO:0004307	Q9C0D9
GO:0005789	Q9C0D9
GO:0005794	Q9C0D9
GO:0006646	Q9C0D9
GO:0046872	Q9C0D9
GO:0000166	P26019
GO:0003682	P26019
GO:0003688	P26019
GO:0003697	P26019
GO:0003887	P26019
GO:0005634	P26019
GO:0005658	P26019
GO:0006261	P26019
GO:0006270	P26019
GO:0006272	P26019
GO:0006273	P26019
GO:0008296	P26019
GO:0016895	P26019
GO:0045004	P26019
GO:0046872	P26019
GO:1902975	P26019
GO:0001771	O43639
GO:0001784	O43639
GO:0005737	O43639
GO:0005783	O43639
GO:0005829	O43639
GO:0007015	O43639
GO:0007165	O43639
GO:0007172	O43639
GO:0007173	O43639
GO:0007176	O43639
GO:0008093	O43639
GO:0008285	O43639
GO:0012506	O43639
GO:0014069	O43639
GO:0016477	O43639
GO:0030032	O43639
GO:0030159	O43639
GO:0030838	O43639
GO:0033137	O43639
GO:0035591	O43639
GO:0036493	O43639
GO:0042102	O43639
GO:0042110	O43639
GO:0044877	O43639
GO:0045944	O43639
GO:0048013	O43639
GO:0060996	O43639
GO:0097110	O43639
GO:1902237	O43639
GO:1903898	O43639
GO:1903912	O43639
GO:1990441	O43639
GO:0003994	P34455
GO:0005739	P34455
GO:0005829	P34455
GO:0006099	P34455
GO:0046872	P34455
GO:0047780	P34455
GO:0051539	P34455
GO:0001530	Q5HZJ0
GO:0003735	Q5HZJ0
GO:0004521	Q5HZJ0
GO:0004525	Q5HZJ0
GO:0005654	Q5HZJ0
GO:0005730	Q5HZJ0
GO:0005739	Q5HZJ0
GO:0005829	Q5HZJ0
GO:0006364	Q5HZJ0
GO:0010468	Q5HZJ0
GO:0010586	Q5HZJ0
GO:0010628	Q5HZJ0
GO:0014069	Q5HZJ0
GO:0017151	Q5HZJ0
GO:0031053	Q5HZJ0
GO:0031054	Q5HZJ0
GO:0042803	Q5HZJ0
GO:0045589	Q5HZJ0
GO:0046332	Q5HZJ0
GO:0046872	Q5HZJ0
GO:0050727	Q5HZJ0
GO:0050829	Q5HZJ0
GO:0050830	Q5HZJ0
GO:0070125	Q5HZJ0
GO:0070412	Q5HZJ0
GO:0070877	Q5HZJ0
GO:0070878	Q5HZJ0
GO:0098978	Q5HZJ0
GO:2000628	Q5HZJ0
GO:0000122	Q9V464
GO:0005634	Q9V464
GO:0005700	Q9V464
GO:0006325	Q9V464
GO:0006335	Q9V464
GO:0017053	Q9V464
GO:0035059	Q9V464
GO:0042393	Q9V464
GO:0048024	Q9V464
GO:0061629	Q9V464
GO:0000149	Q23983
GO:0000281	Q23983
GO:0001671	Q23983
GO:0001745	Q23983
GO:0005483	Q23983
GO:0005737	Q23983
GO:0006886	Q23983
GO:0006891	Q23983
GO:0007268	Q23983
GO:0007269	Q23983
GO:0007274	Q23983
GO:0016020	Q23983
GO:0016082	Q23983
GO:0019905	Q23983
GO:0031201	Q23983
GO:0031410	Q23983
GO:0031629	Q23983
GO:0035494	Q23983
GO:0043195	Q23983
GO:0043679	Q23983
GO:0048526	Q23983
GO:0000076	Q99638
GO:0000077	Q99638
GO:0005634	Q99638
GO:0005654	Q99638
GO:0005737	Q99638
GO:0006281	Q99638
GO:0006974	Q99638
GO:0008311	Q99638
GO:0008408	Q99638
GO:0008630	Q99638
GO:0017124	Q99638
GO:0019899	Q99638
GO:0019901	Q99638
GO:0030896	Q99638
GO:0031573	Q99638
GO:0042826	Q99638
GO:0071479	Q99638
GO:1902231	Q99638
GO:0000172	Q99575
GO:0001682	Q99575
GO:0003723	Q99575
GO:0004526	Q99575
GO:0005615	Q99575
GO:0005654	Q99575
GO:0005655	Q99575
GO:0005730	Q99575
GO:0008033	Q99575
GO:0016078	Q99575
GO:0030681	Q99575
GO:0033204	Q99575
GO:0090502	Q99575
GO:0004300	P34559
GO:0005739	P34559
GO:0005759	P34559
GO:0006635	P34559
GO:0003735	P45842
GO:0005840	P45842
GO:0006412	P45842
GO:1990904	P45842
GO:0005118	P98081
GO:0005829	P98081
GO:0006898	P98081
GO:0007349	P98081
GO:0007391	P98081
GO:0008045	P98081
GO:0016319	P98081
GO:0017124	P98081
GO:0030424	P98081
GO:0035591	P98081
GO:0042051	P98081
GO:0045874	P98081
GO:0048488	P98081
GO:0072583	P98081
GO:0098793	P98081
GO:0000287	O77460
GO:0004427	O77460
GO:0005634	O77460
GO:0005737	O77460
GO:0006338	O77460
GO:0006796	O77460
GO:0016589	O77460
GO:0034728	O77460
GO:0035076	O77460
GO:0035206	O77460
GO:0045893	O77460
GO:0005634	Q7K480
GO:0008168	Q7K480
GO:0008171	Q7K480
GO:0008173	Q7K480
GO:0017069	Q7K480
GO:0017148	Q7K480
GO:0032259	Q7K480
GO:0032502	Q7K480
GO:0040031	Q7K480
GO:0061629	Q7K480
GO:0003712	O60244
GO:0003713	O60244
GO:0005634	O60244
GO:0005654	O60244
GO:0006357	O60244
GO:0016020	O60244
GO:0016592	O60244
GO:0030374	O60244
GO:0032968	O60244
GO:0035019	O60244
GO:0042809	O60244
GO:0045893	O60244
GO:0045944	O60244
GO:0051123	O60244
GO:0060261	O60244
GO:0070847	O60244
GO:0005524	P46461
GO:0005737	P46461
GO:0005795	P46461
GO:0006891	P46461
GO:0006914	P46461
GO:0007030	P46461
GO:0007269	P46461
GO:0007274	P46461
GO:0016082	P46461
GO:0016887	P46461
GO:0031594	P46461
GO:0031629	P46461
GO:0035494	P46461
GO:0043001	P46461
GO:0043195	P46461
GO:0046872	P46461
GO:0048172	P46461
GO:0070050	P46461
GO:0090160	P46461
GO:0098527	P46461
GO:0099504	P46461
GO:0099523	P46461
GO:1900073	P46461
GO:0000139	G3X9K3
GO:0005085	G3X9K3
GO:0005654	G3X9K3
GO:0005730	G3X9K3
GO:0005794	G3X9K3
GO:0005802	G3X9K3
GO:0005829	G3X9K3
GO:0006486	G3X9K3
GO:0007030	G3X9K3
GO:0010256	G3X9K3
GO:0015031	G3X9K3
GO:0016363	G3X9K3
GO:0017022	G3X9K3
GO:0030532	G3X9K3
GO:0030837	G3X9K3
GO:0031175	G3X9K3
GO:0032012	G3X9K3
GO:0034237	G3X9K3
GO:0034260	G3X9K3
GO:0048471	G3X9K3
GO:0051897	G3X9K3
GO:0090303	G3X9K3
GO:2000114	G3X9K3
GO:0005654	Q9UJX6
GO:0005680	Q9UJX6
GO:0005829	Q9UJX6
GO:0007091	Q9UJX6
GO:0007346	Q9UJX6
GO:0007399	Q9UJX6
GO:0010629	Q9UJX6
GO:0030154	Q9UJX6
GO:0031145	Q9UJX6
GO:0031625	Q9UJX6
GO:0031915	Q9UJX6
GO:0045773	Q9UJX6
GO:0050775	Q9UJX6
GO:0051301	Q9UJX6
GO:0051445	Q9UJX6
GO:0070979	Q9UJX6
GO:0090129	Q9UJX6
GO:0005509	P24643
GO:0005783	P24643
GO:0005789	P24643
GO:0006457	P24643
GO:0030246	P24643
GO:0030433	P24643
GO:0042470	P24643
GO:0048488	P24643
GO:0051082	P24643
GO:0072583	P24643
GO:0098793	P24643
GO:0000244	Q15020
GO:0000387	Q15020
GO:0000398	Q15020
GO:0000902	Q15020
GO:0003723	Q15020
GO:0005634	Q15020
GO:0005654	Q15020
GO:0005737	Q15020
GO:0006334	Q15020
GO:0010468	Q15020
GO:0015030	Q15020
GO:0016607	Q15020
GO:0017070	Q15020
GO:0030621	Q15020
GO:0030624	Q15020
GO:0035800	Q15020
GO:0042393	Q15020
GO:0048872	Q15020
GO:0061574	Q15020
GO:0071425	Q15020
GO:1903586	Q15020
GO:1990381	Q15020
GO:0000139	O02194
GO:0004175	O02194
GO:0004190	O02194
GO:0005634	O02194
GO:0005743	O02194
GO:0005765	O02194
GO:0005789	O02194
GO:0005938	O02194
GO:0006508	O02194
GO:0006509	O02194
GO:0006816	O02194
GO:0006915	O02194
GO:0007219	O02194
GO:0007220	O02194
GO:0009986	O02194
GO:0016324	O02194
GO:0016485	O02194
GO:0030018	O02194
GO:0030426	O02194
GO:0031594	O02194
GO:0034205	O02194
GO:0035253	O02194
GO:0035333	O02194
GO:0042987	O02194
GO:0043025	O02194
GO:0043066	O02194
GO:0043198	O02194
GO:0045121	O02194
GO:0048471	O02194
GO:0050435	O02194
GO:0070765	O02194
GO:0003883	Q9VUL1
GO:0005524	Q9VUL1
GO:0005737	Q9VUL1
GO:0005829	Q9VUL1
GO:0006241	Q9VUL1
GO:0006541	Q9VUL1
GO:0019856	Q9VUL1
GO:0035167	Q9VUL1
GO:0042802	Q9VUL1
GO:0044210	Q9VUL1
GO:0097268	Q9VUL1
GO:0005576	Q92820
GO:0005615	Q92820
GO:0005634	Q92820
GO:0005773	Q92820
GO:0008238	Q92820
GO:0008242	Q92820
GO:0034722	Q92820
GO:0035578	Q92820
GO:0035580	Q92820
GO:0042470	Q92820
GO:0046900	Q92820
GO:0070062	Q92820
GO:1904724	Q92820
GO:0000139	O43747
GO:0005737	O43747
GO:0005765	O43747
GO:0005769	O43747
GO:0005794	O43747
GO:0005829	O43747
GO:0005905	O43747
GO:0006886	O43747
GO:0006896	O43747
GO:0016020	O43747
GO:0016192	O43747
GO:0019894	O43747
GO:0030121	O43747
GO:0030136	O43747
GO:0030659	O43747
GO:0030665	O43747
GO:0030742	O43747
GO:0031267	O43747
GO:0032438	O43747
GO:0032588	O43747
GO:0035615	O43747
GO:0035646	O43747
GO:0043231	O43747
GO:0043323	O43747
GO:0045954	O43747
GO:0048471	O43747
GO:0055037	O43747
GO:0060155	O43747
GO:0090160	O43747
GO:0110010	O43747
GO:1903232	O43747
GO:0002115	Q9U6B8
GO:0005246	Q9U6B8
GO:0005262	Q9U6B8
GO:0005886	Q9U6B8
GO:0007399	Q9U6B8
GO:0015279	Q9U6B8
GO:0016020	Q9U6B8
GO:0034704	Q9U6B8
GO:0042802	Q9U6B8
GO:0051928	Q9U6B8
GO:0070588	Q9U6B8
GO:0070886	Q9U6B8
GO:0003924	Q0IFX5
GO:0005525	Q0IFX5
GO:0005743	Q0IFX5
GO:0005759	Q0IFX5
GO:0043022	Q0IFX5
GO:0045727	Q0IFX5
GO:0000276	Q28852
GO:0005753	Q28852
GO:0015078	Q28852
GO:0015986	Q28852
GO:0002115	P83094
GO:0005246	P83094
GO:0005509	P83094
GO:0005513	P83094
GO:0005783	P83094
GO:0005789	P83094
GO:0005886	P83094
GO:0006874	P83094
GO:0007476	P83094
GO:0012505	P83094
GO:0015279	P83094
GO:0016020	P83094
GO:0022416	P83094
GO:0032237	P83094
GO:0048763	P83094
GO:0051924	P83094
GO:0005524	Q1PCB1
GO:0005829	Q1PCB1
GO:0008478	Q1PCB1
GO:0009443	Q1PCB1
GO:0016310	Q1PCB1
GO:0046872	Q1PCB1
GO:0003677	Q5R7T9
GO:0005634	Q5R7T9
GO:0007379	Q5R7T9
GO:0019827	Q5R7T9
GO:0035064	Q5R7T9
GO:0040029	Q5R7T9
GO:0046872	Q5R7T9
GO:0048863	Q5R7T9
GO:0005198	P16157
GO:0005200	P16157
GO:0005829	P16157
GO:0005856	P16157
GO:0005886	P16157
GO:0006887	P16157
GO:0006888	P16157
GO:0007010	P16157
GO:0007165	P16157
GO:0008093	P16157
GO:0009898	P16157
GO:0014731	P16157
GO:0016323	P16157
GO:0016529	P16157
GO:0019899	P16157
GO:0019903	P16157
GO:0030507	P16157
GO:0031430	P16157
GO:0043005	P16157
GO:0044325	P16157
GO:0045199	P16157
GO:0051117	P16157
GO:0072659	P16157
GO:0004674	Q5R4V3
GO:0005524	Q5R4V3
GO:0005737	Q5R4V3
GO:0006468	Q5R4V3
GO:0016055	Q5R4V3
GO:0106310	Q5R4V3
GO:0003919	Q6ING7
GO:0005524	Q6ING7
GO:0005737	Q6ING7
GO:0006747	Q6ING7
GO:0000307	Q5I0H5
GO:0005634	Q5I0H5
GO:0006357	Q5I0H5
GO:0016538	Q5I0H5
GO:0016607	Q5I0H5
GO:0043484	Q5I0H5
GO:0000776	P25992
GO:0001940	P25992
GO:0003677	P25992
GO:0005634	P25992
GO:0005654	P25992
GO:0006325	P25992
GO:0007143	P25992
GO:0042585	P25992
GO:0000245	P17886
GO:0000381	P17886
GO:0000398	P17886
GO:0000974	P17886
GO:0003723	P17886
GO:0005634	P17886
GO:0005829	P17886
GO:0007438	P17886
GO:0007443	P17886
GO:0008347	P17886
GO:0008366	P17886
GO:0016607	P17886
GO:0071007	P17886
GO:0071011	P17886
GO:0071013	P17886
GO:0071014	P17886
GO:0002121	Q8IQF1
GO:0005525	Q8IQF1
GO:0006777	Q8IQF1
GO:0019008	Q8IQF1
GO:0046872	Q8IQF1
GO:0051539	Q8IQF1
GO:0061798	Q8IQF1
GO:0061799	Q8IQF1
GO:0005789	B4JYJ2
GO:0010506	B4JYJ2
GO:0046872	B4JYJ2
GO:0051537	B4JYJ2
GO:0005737	Q9Z2D0
GO:0005783	Q9Z2D0
GO:0005829	Q9Z2D0
GO:0006897	Q9Z2D0
GO:0010507	Q9Z2D0
GO:0010922	Q9Z2D0
GO:0019903	Q9Z2D0
GO:0030234	Q9Z2D0
GO:0032587	Q9Z2D0
GO:0032991	Q9Z2D0
GO:0048471	Q9Z2D0
GO:0050821	Q9Z2D0
GO:0060304	Q9Z2D0
GO:0000184	A2AT37
GO:0001889	A2AT37
GO:0003723	A2AT37
GO:0005634	A2AT37
GO:0005737	A2AT37
GO:0005829	A2AT37
GO:0005844	A2AT37
GO:0006986	A2AT37
GO:0031100	A2AT37
GO:0035145	A2AT37
GO:0036464	A2AT37
GO:0042162	A2AT37
GO:0048471	A2AT37
GO:0060090	A2AT37
GO:0000776	O75177
GO:0003713	O75177
GO:0005634	O75177
GO:0005654	O75177
GO:0005829	O75177
GO:0006325	O75177
GO:0016358	O75177
GO:0045893	O75177
GO:0045944	O75177
GO:0050775	O75177
GO:0071565	O75177
GO:0000049	Q99MN1
GO:0002276	Q99MN1
GO:0002863	Q99MN1
GO:0003877	Q99MN1
GO:0004824	Q99MN1
GO:0005524	Q99MN1
GO:0005615	Q99MN1
GO:0005634	Q99MN1
GO:0005737	Q99MN1
GO:0005739	Q99MN1
GO:0005829	Q99MN1
GO:0005886	Q99MN1
GO:0006430	Q99MN1
GO:0010165	Q99MN1
GO:0015966	Q99MN1
GO:0016597	Q99MN1
GO:0017101	Q99MN1
GO:0042802	Q99MN1
GO:0042803	Q99MN1
GO:0043032	Q99MN1
GO:0045893	Q99MN1
GO:0070371	Q99MN1
GO:0097110	Q99MN1
GO:0000775	Q9W420
GO:0000791	Q9W420
GO:0000993	Q9W420
GO:0003677	Q9W420
GO:0003682	Q9W420
GO:0005634	Q9W420
GO:0005703	Q9W420
GO:0005705	Q9W420
GO:0006366	Q9W420
GO:0006368	Q9W420
GO:0006963	Q9W420
GO:0008023	Q9W420
GO:0030707	Q9W420
GO:0031491	Q9W420
GO:0032968	Q9W420
GO:0034728	Q9W420
GO:0035363	Q9W420
GO:0042393	Q9W420
GO:0042789	Q9W420
GO:0005739	Q9H3K2
GO:0005743	Q9H3K2
GO:0006851	Q9H3K2
GO:0006915	Q9H3K2
GO:0007007	Q9H3K2
GO:0015369	Q9H3K2
GO:0016020	Q9H3K2
GO:0070062	Q9H3K2
GO:0090201	Q9H3K2
GO:0099093	Q9H3K2
GO:0140141	Q9H3K2
GO:1905448	Q9H3K2
GO:0004984	Q16EI9
GO:0005549	Q16EI9
GO:0007165	Q16EI9
GO:0016020	Q16EI9
GO:0005654	Q9CY97
GO:0005829	Q9CY97
GO:0005847	Q9CY97
GO:0006369	Q9CY97
GO:0006378	Q9CY97
GO:0008420	Q9CY97
GO:0017018	Q9CY97
GO:0003723	Q7QJM5
GO:0003735	Q7QJM5
GO:0006412	Q7QJM5
GO:0022625	Q7QJM5
GO:0003735	P62251
GO:0005840	P62251
GO:0006412	P62251
GO:1990904	P62251
GO:0000578	Q9VCX1
GO:0001965	Q9VCX1
GO:0003015	Q9VCX1
GO:0005092	Q9VCX1
GO:0005096	Q9VCX1
GO:0005634	Q9VCX1
GO:0005737	Q9VCX1
GO:0005829	Q9VCX1
GO:0005886	Q9VCX1
GO:0006979	Q9VCX1
GO:0007049	Q9VCX1
