OG	Model	wAIC	LRT	Coeff_inter	Coeff_slope	phyCorrelation	Category	binOne	binZero
OG0001992	fitOU1	0.310646853282578	0.524105867909835	-0.942018278057475	0.246832342656703	0.00353058925205494	ovulipar	15	25
OG0001994	fitOU1	0.137023185812055	1	1.45904319439589	-0.0333808770914634	0.00432331828680743	ovulipar	17	24
OG0001996	fitOU1	0.369909194650741	0.333622050163024	-0.261296106479257	0.116459697743775	0.0058348382365558	ovulipar	16	24
OG0001998	fitBM1	0.340473937096719	0.410402578655958	-0.184761314545889	0.0851083750242892	0.00590858956620597	ovulipar	15	25
OG0002006	fitOU1	0.312315326365634	0.516256293163923	-1.15361513364249	0.28022195182832	0.00355796584755761	ovulipar	17	25
OG0002008	fitBMS	0.368052011494137	0.337781222930371	0.52044251048243	-0.0740009397785822	0.00207992623527348	ovulipar	13	25
OG0002011	fitOU1	0.291326437231904	0.637445348214788	-0.498998052098394	0.310570323900105	0.00273576445907152	ovulipar	17	24
OG0002013	fitBMS	0.253499058031649	1	0.143124751980611	0.0896846473556918	0.00569527454032362	ovulipar	12	25
OG0002019	fitBMS	0.259551718125339	1	0.798941999541974	0.035496772620078	0.00745312401005077	ovulipar	16	25
OG0002021	fitOUM	0.114745063742733	1	-0.406435801875261	0.209061226028999	0.0104750327385424	ovulipar	13	21
OG0002022	fitBM1	0.281677252053347	0.720843564902033	0.508938385648725	0.00331077641983301	0.00217338188380957	ovulipar	17	18
OG0002023	fitOUMA	0.293858612763658	0.619503140220813	-0.280716779432048	0.117826127650074	0.00556774288878919	ovulipar	17	26
OG0002025	fitBM1	0.358988674568196	0.359257402423979	-0.0936853157999103	0.0800928898890303	0.00301847319464856	ovulipar	16	21
OG0002027	fitOUM	0.158505568372896	1	0.491248170904767	-0.222913502173271	0.00853059147796461	ovulipar	14	20
OG0002029	fitOUMA	0.347592459529577	0.389429520124999	0.00979011318385162	0.0312015620800189	0.00368324852373921	ovulipar	15	24
OG0002034	fitBMS	0.248373075370384	1	-0.994542461921574	0.381045013709138	0.00970409440001156	ovulipar	14	25
OG0002038	fitBMS	0.381336607463447	0.309632603346017	0.141638608362463	0.1602964408318	0.00461353841138207	ovulipar	14	12
OG0002044	fitBMS	0.235404321374107	1	0.248699895070749	-0.0752888625517524	0.00474410729636117	ovulipar	17	24
OG0002045	fitOU1	0.30782321426817	0.537941403875137	1.08674115894281	-0.099329599499763	0.00795370668474502	ovulipar	17	26
OG0002046	fitOU1	0.300639230459701	0.57676822218363	0.595976526782308	0.083855824029058	0.00396499149079923	ovulipar	15	24
OG0002047	fitOU1	0.309154045359013	0.531330853915186	1.07033732458831	0.00393905378077843	0.00291973988115734	ovulipar	17	25
OG0002048	fitOU1	0.286369263115711	0.67672760590663	1.04655787050945	-0.0531854975468586	0.00480444234870266	ovulipar	17	25
OG0002050	fitOU1	0.344554921878565	0.39815941532957	-0.207099131636176	0.113492378506004	0.00500239092315744	ovulipar	16	25
OG0002051	fitBMS	0.356167928339078	0.366373187497477	-0.171691457141108	0.00878947888777946	0.00237654910756642	ovulipar	14	25
OG0002052	fitBMS	0.250924408323358	1	0.249650761362443	0.106132767522217	0.0041399976821539	ovulipar	17	24
OG0002056	fitOU1	0.310530259149278	0.52466316117218	0.703564270133556	0.152569711638403	0.00224050734871603	ovulipar	17	25
OG0002057	fitOU1	0.266143717560202	1	0.0916594141836556	0.157755416820552	0.00271077999682526	ovulipar	16	25
OG0002058	fitOU1	0.267489454632356	1	-0.00382391929814707	0.149694869486232	0.00305419064382391	ovulipar	17	25
OG0002059	fitOUM	0.489921029499016	0.165927527188258	1.07328673995647	-0.254984788396917	0.00933899770862867	ovulipar	14	25
OG0002062	fitBM1	0.250331304977821	1	0.0122628128850624	0.0686275428491889	0.00343458411050523	ovulipar	17	25
OG0002067	fitBMS	0.574109306731175	0.107047686164325	3.48112020100432	-0.81117329119423	0.0176916233097968	ovulipar	16	26
OG0002068	fitBMS	0.279997121542064	0.738953886806734	0.252770420011382	0.0644920770307043	0.00507460713276777	ovulipar	16	25
OG0002071	fitOU1	0.334685944616836	0.428875449361798	1.76745158488158	-0.395065558899331	0.00884851437291104	ovulipar	16	24
OG0002074	fitBMS	0.301341135831811	0.572715068179018	0.10548269455258	0.121316075235178	0.00167481637937789	ovulipar	17	20
OG0002076	fitOU1	0.309449813509882	0.529883718053033	0.856366668593135	-0.0489534009489684	0.00516961656313634	ovulipar	16	25
OG0002078	fitOUMV	0.489584685613315	0.166224727788897	-0.507560522082707	-0.0247039121158958	0.00382255757836679	ovulipar	16	25
OG0002081	fitBM1	0.223795530330655	1	-0.408326342436871	0.303719335314933	0.00179859791897856	ovulipar	15	25
OG0002086	fitOU1	0.346339363656757	0.392992897741623	-1.17902840053133	0.180631417431713	0.00390805564832758	ovulipar	17	24
OG0002087	fitBMS	0.28096473273325	0.728344099217388	0.281641510300483	0.0704970174152791	0.00535953625694908	ovulipar	17	25
OG0002088	fitBMS	0.30588846659994	0.547853962881171	0.352712566689075	0.0410179947182162	0.00663186278349964	ovulipar	15	24
OG0002089	fitOUM	0.267164729354988	1	1.27110557865823	-0.269514637106576	0.00695717535922831	ovulipar	17	24
OG0002091	fitOU1	0.271122324892034	0.881746123887025	0.239756263949314	0.0543573017475065	0.00623273810366488	ovulipar	16	24
OG0002093	fitOU1	0.346519925313423	0.392476192111812	0.467504240998397	-0.0407523568925808	0.00207644209060578	ovulipar	15	25
OG0002094	fitOU1	0.405446286127837	0.266561825774997	1.43079229021958	-0.471777145479316	0.0112604706403113	ovulipar	17	24
OG0002096	fitOUM	0.197856857024324	1	-0.0164160434010596	0.100200352703051	0.00477236659111434	ovulipar	16	24
OG0002097	fitBMS	0.346903493869893	0.391382198088868	0.994118878117866	-0.06539753426019	0.00703899435188074	ovulipar	16	24
OG0002098	fitOU1	0.210544449099483	1	-1.53573543176847	0.521840211159974	0.00909621367749039	ovulipar	15	26
OG0002101	fitBM1	0.303457895951133	0.56085311388652	0.371497620872647	0.02743778507411	0.00431867785724986	ovulipar	14	24
OG0002113	fitBMS	0.305114878493145	0.551922888971631	1.09936643502868	-0.112779158643168	0.00719960524920084	ovulipar	17	24
OG0002117	fitOU1	0.324422457034667	0.465366236146679	0.87458626306104	-0.061836774391937	0.00438658676409783	ovulipar	16	24
OG0002119	fitBMS	0.291857816247536	0.633575150370217	0.39604365693228	0.0648973137756403	0.00475426633345178	ovulipar	16	25
OG0002121	fitOUM	0.295582152772408	0.607964141378245	0.557247671621322	-0.116820216628909	0.00475346368345257	ovulipar	16	18
OG0002123	fitBMS	0.273230865101424	0.834943074174174	0.0860158128198267	0.0811613149330699	0.00628923834178222	ovulipar	15	22
OG0002125	fitBMS	0.336141751499701	0.424099029491486	1.05557294862533	-0.160032351194277	0.00776553245709347	ovulipar	16	24
OG0002127	fitOU1	0.280620758198943	0.732057389318545	0.220282698869702	0.179165451431558	0.00773427357028949	ovulipar	16	20
OG0002129	fitOUMV	0.382886085770445	0.306576347944251	1.6326775215807	-0.351017360966407	0.00749048195605966	ovulipar	16	25
OG0002130	fitBMS	0.304475001728093	0.555336095294675	-0.258097527983235	0.201360111604708	0.00188001823457015	ovulipar	14	23
OG0002132	fitOU1	0.296569776349095	0.601574528218758	0.759784417674179	-0.0266542135948488	0.00215321218513013	ovulipar	16	26
OG0002135	fitBMS	0.227786849518946	1	0.0333536338576122	0.0915513328254105	0.00573368766045209	ovulipar	16	25
OG0002136	fitOU1	0.251291314487175	1	0.508188180515683	0.0105577412511087	0.00287927394313935	ovulipar	15	19
OG0002141	fitBM1	0.312782620589094	0.514098775629922	0.351063574472408	0.088716253418252	0.00355886116454728	ovulipar	15	25
OG0002143	fitBMS	0.300651491326074	0.576696888265598	0.730618347297708	0.0347228785395213	0.00173918222942722	ovulipar	16	25
OG0002149	fitOU1	0.360725580237996	0.354982109279222	0.886717423170604	-0.124081350718927	0.0055940250699348	ovulipar	17	21
OG0002150	fitOU1	0.224621540198438	1	-0.319774526401516	0.10515389648453	0.0102189731401636	ovulipar	15	25
OG0002152	fitOUMA	0.310943281460367	0.522694243440249	0.300568285534208	-0.00843089385324034	0.001327701053047	ovulipar	14	26
OG0002155	fitOU1	0.334931802953511	0.428062406860828	1.62524107715395	-0.397632225370512	0.00491801272409921	ovulipar	16	25
OG0002160	fitBMS	0.281596281210887	0.721683423899346	0.250627389727407	0.0774728835441656	0.00151233941010976	ovulipar	15	25
OG0002161	fitBMS	0.291739674756258	0.634430576766531	0.650888445146499	-0.042157133020593	0.00464305197587394	ovulipar	15	24
OG0002165	fitBMS	0.270095898752102	0.913761574243066	0.611285043898816	-0.0123570773408845	0.00421481549774879	ovulipar	13	24
OG0002171	fitOU1	0.322744949206805	0.471854889168582	-0.420483686076096	0.280389427083455	0.00258980772916243	ovulipar	14	21
OG0002188	fitBMS	0.358282364528876	0.361018831252155	0.132580235757786	-0.00209525545346495	0.00166331503183564	ovulipar	13	24
OG0002190	fitOU1	0.288642853331456	0.657943760090687	0.0212902662353294	0.147083332104935	0.0010366071182414	ovulipar	16	23
OG0002192	fitOU1	0.262379321639479	1	1.18480765381169	-0.0560967225865364	0.00324548937109186	ovulipar	15	24
OG0002196	fitBMS	0.405594211093681	0.266324232521406	1.71585590604797	-0.461014985042767	0.00653186860503771	ovulipar	17	25
OG0002197	fitOU1	0.239388222801075	1	1.75020153975618	-0.175306220788882	0.00298738893773187	ovulipar	17	25
OG0002198	fitOU1	0.308870590911369	0.532725158190674	0.428250928341406	0.00734810022392417	0.00270620208555191	ovulipar	16	21
OG0002202	fitOUMV	0.288449249781258	0.659489067615325	-0.100336098129436	0.143391258804457	0.00276488801056531	ovulipar	16	26
OG0002203	fitOU1	0.305163376578793	0.551665965454537	0.34331548406567	-0.018006121923862	0.00252805055695982	ovulipar	17	25
OG0002205	fitOUM	0.148939671766063	1	-1.21692005515196	0.420209746927648	0.00527913433743977	ovulipar	16	25
OG0002206	fitBMS	0.293114998749661	0.624644108263791	-0.124304598603545	-0.00610861395554311	0.00168743152488015	ovulipar	13	25
OG0002208	fitOU1	0.366976790295994	0.340225076437311	-0.972041237292299	0.166667544018673	0.0027979325525286	ovulipar	14	25
OG0002211	fitBMS	0.369397131648696	0.334761081133647	1.10295252726189	-0.262564213128564	0.0089320968313528	ovulipar	16	23
OG0002212	fitOU1	0.325735776201861	0.460397142976423	1.40058476851169	-0.155416203665807	0.00388387890520142	ovulipar	17	24
OG0002213	fitOU1	0.339513099704702	0.41337586724417	-0.382668592644461	0.195326164925085	0.00544143409323344	ovulipar	17	24
OG0002214	fitBM1	0.32033394234091	0.481473082537733	0.232874610517923	-0.0389007993188211	0.00383117619904951	ovulipar	17	25
OG0002218	fitOUMV	0.168233179635175	1	-1.05160331573388	0.102610243182788	0.00424821194338366	ovulipar	14	26
OG0002219	fitBMS	0.181648505948011	1	1.97817255496168	-0.108095643537566	0.00417178038086238	ovulipar	15	25
OG0002221	fitBM1	0.376125724928557	0.320244126710226	-0.0277908442069593	0.0395225280368036	0.00508248176071673	ovulipar	13	26
OG0002223	fitBMS	0.298383431252559	0.590230418278516	-0.976520860312858	0.126707646981802	0.00483995789571184	ovulipar	15	26
OG0002225	fitBMS	0.250823152004411	1	0.145190275469102	0.0750711614287859	0.00406132551571704	ovulipar	15	25
OG0002229	fitOU1	0.299936636500522	0.58088829815106	0.826384866196516	-0.18412284715968	0.00695395023715751	ovulipar	17	24
OG0002232	fitOU1	0.306792826842458	0.543174620718691	-0.025169029375915	0.0274503856512982	0.00360893699361356	ovulipar	16	26
OG0002233	fitOU1	0.30248755481297	0.566225178651811	0.675554201180409	0.0290029928196128	0.00310119090164083	ovulipar	17	20
OG0002234	fitOU1	0.228643075942581	1	-1.18827683114561	0.15940317402223	0.00670758929969094	ovulipar	15	21
OG0002235	fitOU1	0.342926806768628	0.402970839918967	0.231821847911539	0.0685910110921743	0.00442812483843902	ovulipar	13	25
OG0002236	fitBMS	0.306387047877753	0.545264051325946	-0.00661979462195382	0.206810197851468	0.00161013776602549	ovulipar	16	24
OG0002237	fitBMS	0.349936351373093	0.382902620536614	0.0303382397882298	0.0502306548906711	0.00584736919634856	ovulipar	13	26
OG0002239	fitBMS	0.1929067431565	1	-0.122694859452575	0.101879619121741	0.0097690940250509	ovulipar	16	21
OG0002242	fitBMS	0.349520589191573	0.384047489156198	-0.775722441344511	0.136285272720745	0.0051077932278758	ovulipar	15	24
OG0002260	fitOU1	0.177454941280031	1	-1.41289025236832	0.417095094614982	0.00412224343609546	ovulipar	16	24
OG0002263	fitBMS	0.294365073510142	0.616059103009016	0.920828520769767	-0.074712906545646	0.00207591883280575	ovulipar	15	20
OG0002264	fitOU1	0.130563701137622	1	-0.405323397541636	0.188998927065915	0.00459996726005282	ovulipar	17	25
OG0002266	fitBMS	0.244083368444704	1	0.0953454577778024	0.109763621718829	0.00420892057298773	ovulipar	17	25
OG0002268	fitOU1	0.291453728876582	0.636512907116205	1.27650463192831	-0.14067448382699	0.000731775848827304	ovulipar	17	26
OG0002272	fitOU1	0.345060552995079	0.396684270512473	0.00580736751182003	0.0187355362720678	0.0019714590207251	ovulipar	15	24
OG0002274	fitOU1	0.353571131628683	0.373121299594856	0.211388492867014	0.0940390010884564	0.00449793865708827	ovulipar	17	25
OG0002277	fitOU1	0.314561521115084	0.506042390874684	-0.125062959742314	0.179414873161062	0.00109790756203188	ovulipar	15	25
OG0002278	fitOU1	0.36828091548394	0.337264378792947	-0.0528483669889084	0.0335694645326262	0.00239506869477717	ovulipar	12	24
OG0002279	fitBM1	0.293281875592707	0.623481500500623	0.638908114967333	-0.0790899119724799	0.00190661172226125	ovulipar	16	24
OG0002281	fitBMS	0.212558591596061	1	0.196240722763482	0.104983212613027	0.0076190562614351	ovulipar	14	25
OG0002285	fitBMS	0.514785006844787	0.145546638483795	-3.18296384592323	0.748355609688884	0.00417478654795719	ovulipar	16	25
OG0002286	fitOU1	0.293239187748287	0.623778404216424	0.143797938467164	0.0439414030413719	0.00210539096391663	ovulipar	16	24
OG0002287	fitBMS	0.29423654368868	0.616928824426804	0.832845002118542	-0.015549434505212	0.00362386384541819	ovulipar	17	25
OG0002288	fitOU1	0.293334949389245	0.623112834107768	1.26420729245845	-0.115642038501978	0.00544678264836969	ovulipar	17	25
OG0002291	fitBMS	0.268652692602535	1	0.194018929675049	0.0687729611600073	0.00792015310571866	ovulipar	15	25
OG0002292	fitBMS	0.308663418133361	0.533748870826714	0.374099563336152	0.0681307698445209	0.00439085716321867	ovulipar	15	24
OG0002294	fitBMS	0.2958365690354	0.60630320044115	0.885785998395253	-0.0810331552508134	0.0016946157279176	ovulipar	16	25
OG0002296	fitBMS	0.284544332005507	0.692923375005377	-0.0296414269491343	0.182726797831472	0.0021424702697208	ovulipar	17	26
OG0002297	fitOU1	0.247152785602562	1	-0.307485382133877	0.243402083746764	0.00562820000410321	ovulipar	16	24
OG0002309	fitOUMA	0.404477790408481	0.268124629934759	2.50614536176231	-0.563172953485656	0.0101747668700887	ovulipar	14	23
OG0002313	fitBMS	0.265940919880903	1	0.343346411073486	0.0506731225836739	0.00663032937932696	ovulipar	15	25
OG0002315	fitBMS	0.303914742657328	0.558360928466179	0.352667596362003	-0.00795471601467637	0.00325114661337879	ovulipar	16	21
OG0002317	fitOUM	0.270190758349476	0.910307877611853	1.38165667698285	-0.0395177552615338	0.00235147447154556	ovulipar	17	25
OG0002318	fitBMS	0.413500338371471	0.254035664753716	2.02032909841124	-0.643213117266561	0.00676140525709576	ovulipar	15	24
OG0002319	fitBMS	0.238484407770277	1	-0.624627523959697	0.212356181012151	0.00598148788151298	ovulipar	16	25
OG0002323	fitOUMV	0.228877217426948	1	1.43710498683487	-0.158487783797055	0.00585113501907318	ovulipar	16	19
OG0002325	fitBM1	0.201831102760774	1	0.278684296706052	-0.00216331527079044	0.00182444840067255	ovulipar	16	20
OG0002326	fitOU1	0.31560426387931	0.501431413715563	0.294848923703716	0.0364337628936419	0.00464559280352453	ovulipar	15	24
OG0002327	fitOU1	0.343769336257539	0.400469163903928	0.178373076436271	0.0234737820814982	0.00350860132353285	ovulipar	15	24
OG0002328	fitBMS	0.302087254581741	0.568473331595651	0.504812471642041	0.0013687160145724	0.00142567479988864	ovulipar	15	25
OG0002331	fitBMS	0.328466746759643	0.450360606469118	0.310213399601894	-0.00880463091866042	0.00544713403141001	ovulipar	17	25
OG0002352	fitBMS	0.193005919919242	1	-0.264070190015985	0.17987794376122	0.010790241478946	ovulipar	15	10
OG0002354	fitBMS	0.24383974288972	1	1.3718202575031	0.0847416877068647	0.00284704564902493	ovulipar	15	23
OG0002355	fitOU1	0.333570603246412	0.432597124758348	0.380596611050133	0.0992883944926514	0.00361787091102059	ovulipar	16	25
OG0002356	fitOUMVA	0.0860349946795884	1	-7.03519195199567	1.12470246233748	0.00332149483932498	ovulipar	17	24
OG0002357	fitBMS	0.311956751440596	0.517923815277019	0.754705851264788	-0.0889160691499128	0.00248235800989164	ovulipar	14	22
OG0002362	fitOU1	0.358859410106656	0.35957876792306	1.06825385936331	-0.27242215622365	0.0112385905760176	ovulipar	16	26
OG0002363	fitBMS	0.429342415218451	0.231612585682934	-0.249319549451731	0.00831325248267658	0.00694336423281698	ovulipar	12	24
OG0002368	fitOUMV	0.273173931414268	0.836021176498898	0.160994920517998	0.152760152475994	0.00550269675154903	ovulipar	16	23
OG0002369	fitOUM	0.381075936066748	0.310151117732351	-0.05304843929208	0.10571891569162	0.00493352961811004	ovulipar	17	21
OG0002370	fitBMS	0.360531490094529	0.355455931734929	0.898346251480591	-0.0861804490714157	0.00592129081100671	ovulipar	15	24
OG0002371	fitOU1	0.308360153517666	0.535254535076823	0.112520596358753	0.171342442822795	0.00206405968136484	ovulipar	15	22
OG0002372	fitOUM	0.380171202794795	0.311960631314421	-0.143480335841093	0.252239928101002	0.00177182470914324	ovulipar	17	24
