OG	Model	wAIC	LRT	Coeff_inter	Coeff_slope	phyCorrelation	Category	binOne	binZero
OG0003155	fitBMS	0.363355277368471	0.348657118508409	0.100139344864601	0.0626055194625104	0.00356758867871248	ovipar	13	10
OG0003159	fitOU1	0.299239517488805	0.585040550582615	-0.404487691329472	-0.0388806364487538	0.00155752576770578	ovipar	15	10
OG0003169	fitOU1	0.373550519307892	0.325687249401609	0.0547915132345249	0.0448312904115661	0.00325674313582908	ovipar	12	16
OG0003186	fitOU1	0.34169653825889	0.406670274463745	-0.124326084883091	0.175550667489718	0.00263269789307868	ovipar	13	12
OG0003189	fitBMS	0.290691183232295	0.642150262803097	2.04848734633216	0.312552254985716	0.00350887073361908	ovipar	14	12
OG0003192	fitOU1	0.296981217607227	0.598957844199889	-0.372246163973951	-0.0455148050968811	0.000527763844065065	ovipar	11	17
OG0003193	fitBMS	0.319472171131503	0.484998546366565	0.158984236025166	0.0119730262261019	0.00245469598282383	ovipar	14	6
OG0003197	fitOU1	0.347488259366982	0.389723833838667	0.708687852908089	0.184846594651971	0.00138081913549133	ovipar	13	7
OG0003198	fitOU1	0.314056666130796	0.508304033350114	-0.874152298899545	0.167926346835035	0.000621068127382563	ovipar	12	9
OG0003200	fitOU1	0.399454218943327	0.276437614795143	-0.00935166015975089	0.0832308559239963	0.00669197332496991	ovipar	14	11
OG0003201	fitOU1	0.313716451915533	0.50983908081221	0.502747163476054	-0.0924933025617265	0.00105212568128956	ovipar	16	11
OG0003202	fitOUM	0.339147504734443	0.414516629326991	-0.232217728678521	-0.106983743476645	0.00458458290020097	ovipar	14	9
OG0003204	fitBMS	0.666101913222703	0.0659434764418394	-0.0396647402962333	-0.612986196086839	0.0282447587043141	ovipar	14	9
OG0003206	fitBMS	0.366103536786057	0.34222965670385	-0.259225875702076	0.0776330312453971	0.004298273639938	ovipar	15	7
OG0003207	fitBMS	0.000573122278790129	1	4.80761032122923	-0.374363941724657	2.23615121548708e-05	ovipar	14	6
OG0003208	fitOUMV	0.283118193042071	0.706392566439101	-1.26082176458258	-0.020644736215548	0.00362155117338703	ovipar	8	12
OG0003209	fitOU1	0.229176991698521	1	-0.118736425226425	-0.049733843563957	0.00286849931433455	ovipar	18	16
OG0003210	fitBMS	0.314131350730633	0.507968243024032	-0.136823161420606	-0.0653220612204914	0.00356553016655926	ovipar	12	13
OG0003211	fitOUM	0.351774539706706	0.377905661552614	-0.202416867785544	-0.375621550346363	0.0065924461494917	ovipar	13	9
OG0003213	fitOU1	0.301368128668314	0.572560426133627	-0.642886437411152	-0.0132941082082539	0.00282114574861623	ovipar	10	10
OG0003214	fitOU1	0.285155195927315	0.687380093282931	-0.131131861658969	0.137737718365166	0.000472908816751211	ovipar	13	10
OG0003215	fitOU1	0.863682447169369	0.0170381860684343	-1.22268290360514	-1.38749861937679	0.0245820433027552	ovipar	13	14
OG0003217	fitOU1	0.347480763607238	0.389745019491443	0.336726239042593	0.14807250764178	0.00969348121986554	ovipar	14	11
OG0003219	fitOU1	0.331125290782239	0.440953383763041	-0.116354061664562	0.0239103042477129	0.00331450917355443	ovipar	11	12
OG0003220	fitOUMV	0.275188866965596	0.801672361431178	-1.10361743276831	-0.0638975805454194	0.000475526802922911	ovipar	15	15
OG0003222	fitOUMV	0.496936112566342	0.159866481879912	-0.241279081431382	0.523966474224242	0.0100388629652879	ovipar	10	10
OG0003228	fitOUM	0.203538704980728	1	0.692628743267423	0.127827897973789	0.00705271404700413	ovipar	13	11
OG0003232	fitBMS	0.327843683177551	0.452616203063718	-0.321931733121083	0.00221175414230129	0.00138407467493115	ovipar	12	12
OG0003233	fitOU1	0.523080710211384	0.139381250200284	0.601272285830331	0.314796725174695	0.00507414300483654	ovipar	15	10
OG0003237	fitOUMV	0.50445847607604	0.153646593048843	0.441240440901868	-0.117989823168192	0.00655469806669605	ovipar	14	10
OG0003238	fitOUMVA	0.363375525545786	0.34860909081388	-0.891582694490421	-0.0920221475570154	0.0158121248379786	ovipar	12	7
OG0003239	fitOU1	0.280173483657045	0.73698139860417	-0.890287390034833	-0.0812321886204072	0.000427113478348328	ovipar	9	13
OG0003242	fitOU1	0.341929327232638	0.405965988968982	-0.256271728523945	0.0619633446866358	0.000784237107008895	ovipar	15	10
OG0003243	fitOU1	0.264587133709916	1	-0.0335682412693322	0.006774720138045	0.00307205514647092	ovipar	12	17
OG0003245	fitBM1	0.359506172190096	0.357975302783	0.134505241875482	0.350989074670104	0.00505668513965796	ovipar	12	8
OG0003249	fitBMS	0.314350481418488	0.506985455937442	-0.153530361462135	-0.0781530764779593	0.00555962727899862	ovipar	11	9
OG0003250	fitOU1	0.320801615264803	0.479579527186517	0.259865545037835	-0.0119883641608374	0.00201234892161854	ovipar	12	10
OG0003252	fitOUMA	0.333067646077071	0.434293503228728	-0.438972152807843	0.098891070267042	0.00317109769210476	ovipar	14	12
OG0003254	fitOUM	0.854870982006583	0.0185160409611841	-1.09457271986003	-0.496057417903099	0.0236781398108832	ovipar	5	12
OG0003256	fitOUM	0.415638896552913	0.250844278541284	-0.0566254262252637	-0.360470734566134	0.00502528768392027	ovipar	13	11
OG0003260	fitBMS	0.573760603476184	0.107240543725265	0.680573667922994	0.187966890793524	0.00696014861055408	ovipar	17	13
OG0003263	fitOU1	0.28779243817016	0.66480407004017	-0.174318498431436	-0.0419125805194708	0.00258856115272581	ovipar	13	10
OG0003266	fitOUMV	0.359689522874979	0.357522754031117	-0.907851532302065	0.116857009728921	0.00228484911057474	ovipar	11	11
OG0003269	fitOUM	0.422581811440127	0.240846478532262	-1.01686858842146	0.526369534041258	0.00595932659848076	ovipar	11	13
OG0003270	fitOU1	0.27893928139488	0.751180704958553	0.0496627527481369	-0.123717257544602	0.00224750268868245	ovipar	13	7
OG0003271	fitOU1	0.335629405183952	0.425769672223164	-0.522480529203925	0.0107623510117842	0.00380826032263707	ovipar	16	12
OG0003274	fitOU1	0.398269825586844	0.278449647164641	-0.184218908302217	0.131301589154838	0.00639448729043474	ovipar	13	11
OG0003275	fitOUMV	0.277219960552798	0.772724866812154	-0.447383900897261	-0.0597565744897911	0.00788770232360161	ovipar	8	7
OG0003279	fitOU1	0.278901126292214	0.751635144143619	-1.01858408773189	-0.274314667662959	0.00189902179445536	ovipar	12	15
OG0003281	fitOUM	0.341706821163986	0.406639121715452	0.0800676978968807	-0.107973770091565	0.00660651793120811	ovipar	12	15
