OG	Model	wAIC	LRT	Coeff_inter	Coeff_slope	phyCorrelation	Category	binOne	binZero
OG0005651	fitBMS	0.288564106638571	0.658571150558138	-0.556010368212338	-0.0361338277112568	0.00697303552181525	ovipar	5	21
OG0005653	fitOU1	0.352695002711293	0.375442372560943	-0.769084399686046	0.0626639108036361	0.00207216110563613	ovipar	18	21
OG0005660	fitOUM	0.35729945166734	0.363492537525876	-2.26898775147119	0.414328130880457	0.00609582749942328	ovipar	18	22
OG0005670	fitOU1	0.332184133450588	0.437301217029602	-1.06609710038136	-0.036735013590859	0.00348263464951387	ovipar	14	21
OG0005671	fitBMS	0.326554559736838	0.457346808987111	-1.74449811777658	0.19644599925728	0.00678455766741773	ovipar	14	22
OG0005672	fitBMS	0.335080964872254	0.42757041211169	-0.648990224850361	-0.123896335338009	0.00155949825814554	ovipar	14	21
OG0005674	fitOU1	0.36949097838914	0.334551891364209	-0.770947175831455	0.0455920528676165	0.00113671660572814	ovipar	19	20
OG0005677	fitOUM	0.489118512443033	0.166637670067338	-3.51326867806847	0.952091970283644	0.00939709998245139	ovipar	14	21
OG0005679	fitBMS	0.282460473412726	0.712876094739733	-0.981467914697357	0.0620069678681523	0.00334654461561906	ovipar	18	22
OG0005681	fitOU1	0.29035949224837	0.644641824251646	-0.983302746887752	0.0752225692064199	0.000424187239290458	ovipar	17	21
OG0005682	fitOU1	0.33464959470203	0.42899587997026	-1.54043883524886	0.145718823505839	0.00779477933304329	ovipar	17	21
OG0005687	fitOU1	0.152649358211311	1	-1.87592954917136	0.107920050052164	0.00552177481177255	ovipar	19	21
OG0005688	fitBMS	0.378718477590408	0.314898618103609	-1.8663601868344	0.344054260747179	0.005433039103627	ovipar	17	19
OG0005689	fitOUMV	0.330383559853442	0.443543339411256	-0.945620093395291	0.0356958772804936	0.00200223376700559	ovipar	19	21
OG0005690	fitOUM	0.296673718946148	0.600911011346045	-0.26101703731542	-0.0796131082106057	0.00122926401520819	ovipar	17	18
OG0005691	fitBM1	0.291911976247159	0.633183944928512	-0.482641451513687	-0.0707792660457441	0.00236874176977095	ovipar	18	21
OG0005693	fitOU1	0.281697681565472	0.720632154923368	-0.414977031859794	-0.0811248261420736	0.00227119217269804	ovipar	19	21
OG0005694	fitOU1	0.316390643676557	0.498006490250824	0.0725343188436661	-0.0210141389538191	0.00110986497469339	ovipar	20	21
OG0005695	fitBMS	0.250754132081524	1	-1.45816042971477	0.0629479194836222	0.0019865998275446	ovipar	17	22
OG0005696	fitBMS	0.344163875600456	0.399306422038661	-0.523033186378431	0.0183674024719786	0.00265891450888251	ovipar	17	21
OG0005699	fitBM1	0.445741678954505	0.21104877066626	-1.88874818821158	0.447743710863956	0.00708830778026912	ovipar	14	18
