OG	Model	mean_expr	species_nr	sigma2	alpha	ovuliparity.sigma2	oviparity.sigma2	hemotrophic_viviparous.sigma2	ovuliparity.alpha	oviparity.alpha	hemotrophic_viviparous.alpha	ovuliparity.theta	oviparity.theta	hemotrophic_viviparous.theta	ovuliparity.theta.se	oviparity.theta.se	hemotrophic_viviparous.theta.se	theta	theta.anc	theta.se	theta.anc.se
OG0001627	OUMV	-4.86056353775249	15	NA	3.82628172519826	3.82628172519826	2.91131972259578	1e-09	NA	NA	NA	-3.06343456016923	-4.59379386261223	-22.3685563420041	0.703291043897227	0.823053149517802	3.41089171425325e-05	NA	NA	NA	NA
OG0001629	BMS	0.0463285178549421	23	NA	NA	0.0216018125431258	0.0106280320314589	0.3726567758673	NA	NA	NA	28901053.7035295	-28941539.1850949	40485.4772756957	18585971.0843573	18612006.8821322	26035.7950163785	NA	-1.55366315928351	NA	2.26260656281997
OG0001630	BMS	-0.632738511987297	26	NA	NA	0.0103115330647582	0.0192024950717582	0.69531161703299	NA	NA	NA	-15282295.9243507	15258313.7511267	23982.1811039468	19219589.9840201	19189429.1012201	30160.8927102337	NA	-0.914737104929799	NA	1.65833311480196
OG0001633	BMS	-0.297947051254765	23	NA	NA	0.00507356203330376	0.109867133588935	0.301108728194784	NA	NA	NA	1.34605143178158e-07	2.11098398739902e-09	1.88433937869002e-10	6.85846418755513e-08	1.07559843080556e-09	9.60117410137897e-11	NA	1.6614630501688	NA	0.846556421209455
OG0001640	OU1	-1.13017759414111	21	0.160273187950309	0.00724756969982815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0741471209516106	NA	0.906704944220986	NA
OG0001641	OUMVA	-0.742382103827108	20	NA	NA	0.393688629185799	0.442552146195046	0.613985837389824	0.038254969005821	0.040666236507016	0.00335712849550657	0.0565147106968142	-1.53189618998163	5.3422400076519e-13	0.799509644898841	0.961319062680549	7.55522340678917e-12	NA	NA	NA	NA
OG0001642	BMS	-2.3880145744693	26	NA	NA	0.00411143634556354	0.206063025146432	0.300151560862125	NA	NA	NA	-5.99771928254334e-08	-9.08911299985646e-10	-1.93125454570857e-10	7.57768663314493e-08	1.14834400947404e-09	2.4400011182268e-10	NA	-0.766791715574212	NA	0.968786143497038
OG0001643	OU1	0.772586259528515	29	0.0750822916029711	0.00552719246515973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.277807506779125	NA	0.630034407801225	NA
OG0001644	OU1	-1.70212541487011	27	0.0839452789992024	0.00982682873168509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.83802708242576	NA	0.497877864493685	NA
OG0001648	BMS	1.25307491005114	28	NA	NA	0.0011411861931486	0.0696646004054263	0.0415372994429261	NA	NA	NA	9.15331878424763e-08	6.58977152197725e-10	1.90972055249039e-10	3.15002047457111e-08	2.2678020624276e-10	6.57210677662252e-11	NA	1.12115452873997	NA	0.38583379470699
OG0001651	OUMVA	-3.31078433940734	25	NA	NA	0.171764279921266	13.8850703702008	3.28896758044949	0.0376716758814776	4.76677907592917e-05	0.000364836086928384	1.27447804444781	-1436.32732568807	2.25912088960656e-08	0.50044391316958	1837.03724921528	2.88936437926971e-08	NA	NA	NA	NA
OG0001654	OUM	-1.4337294848045	31	0.365031544114883	0.0431936260675455	NA	NA	NA	NA	NA	NA	0.449536172003287	-4.89347312291785	6.54572206530189	0.574603303034541	0.571349151789705	1.22269409140074	NA	NA	NA	NA
OG0001655	OUMA	1.74607470306541	24	0.269493412135577	NA	NA	NA	NA	0.0197531788858629	0.005367360748905	0.0203280717525641	-1.17355005330931	3.14473593914345	2.61349180302208	0.467705977891256	0.747659131042779	2.61661455274654	NA	NA	NA	NA
OG0001657	OUM	-1.1794881733575	23	0.0385879247662808	0.00357315476066459	NA	NA	NA	NA	NA	NA	-0.758555902229227	-0.678773806298779	-32.7242268240996	0.812124354940268	1.10811673327741	6.56466054985938	NA	NA	NA	NA
OG0001658	OUMVA	-2.02934291628993	31	NA	NA	0.0479288473576421	0.00128019794212713	0.000299738392534909	0.00362564883021286	0.0144166007233007	0.00817980898070912	-1.57854662685565	-1.4621090983509	-2.14419221676028	0.943216825085657	0.19053524139677	2.02254399781581	NA	NA	NA	NA
OG0001659	OU1	-0.12223246126838	29	0.137301343379332	0.00343095658922031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.392564182860062	NA	1.17117164148483	NA
OG0001660	OUM	-0.449414246984161	19	0.0881058900312509	0.0596041976387474	NA	NA	NA	NA	NA	NA	-1.61005005475693	-0.369188027858793	0.639691499641625	0.384474282344226	0.295853513094039	0.435795158735195	NA	NA	NA	NA
OG0001661	OUMA	-2.36902692133433	27	0.119975224397232	NA	NA	NA	NA	0.00878752604674369	0.00195522014746322	0.00978728066975684	-2.63651100604153	0.239187019113468	-4.72974402088063	0.755874424118645	2.71484255980339	3.75073463126163	NA	NA	NA	NA
OG0001662	BMS	0.36953509219238	26	NA	NA	0.00325391425594659	0.0224198212658613	0.014450962245939	NA	NA	NA	-20255532.2528115	20109734.8590008	145797.389274142	15643353.8613652	15530754.4887603	112599.36910135	NA	0.624546398378639	NA	1.30983262043251
OG0001663	BMS	-0.782539795428883	28	NA	NA	0.00378187626203923	0.00312964074152074	0.02901899152222	NA	NA	NA	-9369277.09038086	9433121.89603314	-63844.8043499687	9045174.27269305	9106810.55348194	61636.2795315699	NA	-0.592108575099964	NA	0.782423578951516
OG0001664	BMS	-0.291761214231479	30	NA	NA	0.00123172947124899	0.0266675892908664	0.0307936056762839	NA	NA	NA	-8.87338480490708e-08	-9.77922415033684e-10	-2.12226793658518e-10	4.74295402913638e-08	5.22713841509699e-10	1.13438326884766e-10	NA	-0.948565326880563	NA	0.507022048287506
OG0001665	BMS	0.170940969732183	22	NA	NA	0.0079788299762486	0.0180588669087796	0.217828880857014	NA	NA	NA	-8443695.61833109	8461054.83164846	-17359.2134071862	16034525.2066071	16067490.2442027	32965.0377661787	NA	0.440143608406969	NA	1.35945046479143
OG0001666	OU1	0.556669291339519	27	0.247170058052672	0.00971702237202001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57930408493023	NA	0.822413842231705	NA
OG0001668	OU1	0.366099540485331	27	0.082772013611353	0.00972821628572141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0326253113315092	NA	0.462115030958258	NA
OG0001669	OU1	0.785069027774192	27	0.0531415340218413	0.00323147309229771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.813156347284641	NA	0.772602468429437	NA
OG0001670	OUM	0.617104824648488	27	0.597158814578927	0.0467666502960487	NA	NA	NA	NA	NA	NA	0.0270916932392322	0.0792662888937914	5.38379395743277	0.893387171996914	0.673884993543688	1.4634827778154	NA	NA	NA	NA
OG0001681	OUMV	-0.631015984131824	25	NA	0.0615687915296557	0.0615687915296557	0.0361599919046686	0.391718656686235	NA	NA	NA	-1.00613870272077	0.75334401685147	-3.62456601418336	0.442878785400343	0.287040765240658	1.59643613426706	NA	NA	NA	NA
OG0001684	OUM	-2.59070845106824	22	0.480164859956374	0.0137583425743376	NA	NA	NA	NA	NA	NA	1.80536262197681	-5.7993121299909	4.61998985963892	1.72192899251938	1.49992525659118	3.18327644275152	NA	NA	NA	NA
OG0001685	OU1	-0.145348111993414	30	0.12563861499582	0.0117516212703753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0260569300673598	NA	0.483177461811186	NA
OG0001689	OU1	-4.15219674476499	26	0.238400899235882	0.00535212021393455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.44999148687573	NA	1.19299283734949	NA
OG0001692	OUMA	0.0111957362995733	32	0.00610076539618771	NA	NA	NA	NA	1e-09	0.00741333129888253	0.00226111176013943	-0.0641266842158277	1.53596295865945	-0.0432623850003454	0.864817514370496	0.483468390371723	4.69795298371742	NA	NA	NA	NA
OG0001694	BMS	-1.62289788249315	27	NA	NA	0.00440840763064816	0.0159343454669995	0.0822987363464058	NA	NA	NA	-10948807.4777962	10922020.5906428	26786.8907393296	14461476.8964078	14426096.0615106	35380.8396338153	NA	-1.30752226151995	NA	1.20092724278345
OG0001696	BMS	0.459828301557514	22	NA	NA	0.000425193167079312	0.0386470786572856	0.274643839466433	NA	NA	NA	8.02754432564863e-08	5.51388451027815e-10	2.43795468544911e-11	2.22608684388675e-08	1.52903369562515e-10	6.76059655495183e-12	NA	1.01501016647238	NA	0.281468489781637
OG0001700	OU1	-1.14280695590624	27	0.023333499282065	0.00444832796204419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.32777286243511	NA	0.395399006633227	NA
OG0001705	OUMVA	-4.22091470265014	27	NA	NA	0.208405951002737	2.21770374276902	99.6726423494553	0.0220527116291569	0.00551746008024703	0.0200872661359357	-0.310319906497581	-4.92454574538505	-9.03741260592501	0.626512830393058	1.24093537833777	12.620689695743	NA	NA	NA	NA
OG0001708	OU1	-0.554171452963581	15	0.15819089707531	0.00373556242239154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.672231269533386	NA	1.44585514756041	NA
OG0001711	BMS	0.0377378858052232	22	NA	NA	0.00321085932710321	0.00913018581896981	0.0557289074419687	NA	NA	NA	10066857.8502181	-10053796.7016686	-13061.1491190436	11054563.2714022	11040220.6338895	14342.6381381252	NA	-0.453447761933739	NA	0.944349477722542
OG0001712	BMS	0.861748867364238	30	NA	NA	0.00212314073124471	0.028039344945396	0.127169539638648	NA	NA	NA	1.49151942468859e-07	5.00152430113438e-09	2.09995944316465e-10	4.14124551335163e-08	1.38868724933411e-09	5.83059628877558e-11	NA	1.87334291543126	NA	0.520138914390507
OG0001713	OUMA	-2.67503077149721	19	0.059084781823165	NA	NA	NA	NA	0.0207360227297296	0.00990383316842941	0.0225758659674993	-1.79403119450313	-4.99062206767881	-1.62809028116186	0.235825978087764	0.442480696731491	2.99374333173707	NA	NA	NA	NA
OG0001717	OUM	0.304174033663559	31	0.399203191898918	0.060424861340566	NA	NA	NA	NA	NA	NA	-1.2881752412506	1.56152898596268	-0.0400429533176134	0.524668365683704	0.515130582822869	0.821486350178027	NA	NA	NA	NA
OG0001718	BMS	-0.858342941655976	27	NA	NA	0.0123230599849289	0.0221147971445523	0.213493755818203	NA	NA	NA	16124829.8747922	-16162962.93212	38133.0717618122	17970243.9344493	18012741.1482166	42497.2298530038	NA	0.0597416471986868	NA	1.46630602060221
OG0001719	BMS	-2.34765128280666	34	NA	NA	0.0199588668137737	0.00671785276382265	0.101817949991853	NA	NA	NA	18109677.0953616	-18138031.220575	28354.1162757361	15091424.3093268	15115052.788855	23628.4720804195	NA	-3.43697435663859	NA	1.96582983162048
OG0001720	BMS	-2.0205157659728	26	NA	NA	0.00348683815786413	0.0639088522694425	0.0472798154030684	NA	NA	NA	-8.83218604758336e-08	-2.30385299264814e-09	-3.89474013317057e-10	5.61754772983262e-08	1.46532286333119e-09	2.47717705169569e-10	NA	-1.10455319965421	NA	0.702530527070887
OG0001721	BMS	-1.57819775287771	29	NA	NA	0.00654413293086873	0.00241205379535216	0.1584087181745	NA	NA	NA	13488926.2055864	-13531519.5476629	42593.3377344162	9556384.18515608	9586559.92593838	30175.7377062097	NA	-1.7556186621786	NA	0.813999756469006
OG0001722	OU1	0.187682705978957	29	0.114563459435869	0.0112899615759372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.068085444651953	NA	0.491471677821555	NA
OG0001724	BM1	0.123861946664698	29	0.00797551561164499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.38717048368522e-09	0.0532423580061905	7.6815980881627e-08	0.932232738596639
OG0001725	OUMV	0.527002033435894	32	NA	0.0301421189290211	0.0301421189290211	0.227368888353446	0.31425504103941	NA	NA	NA	-0.0876281495506728	1.42513219466394	-6.59349255344389	0.436780557664357	1.18173743807636	3.50527191648074	NA	NA	NA	NA
OG0001727	OUM	1.79688721393897	26	5.6730986587071	0.429544829920037	NA	NA	NA	NA	NA	NA	-0.705281428868628	3.47159213585457	0.0937253516633155	0.908543827280663	0.663612558008151	1.48364580408763	NA	NA	NA	NA
OG0001729	OU1	-1.74903634807406	27	0.0580178605799046	0.0060359119533761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.43540978260774	NA	0.551245492994072	NA
OG0001732	BMS	-0.729587203110877	30	NA	NA	0.00577596631392998	0.0130923703799914	0.182564637147229	NA	NA	NA	1920904.81598423	-1920994.25593258	89.4394264675508	13904118.3318169	13904765.7265314	647.390937222689	NA	-0.559275180071603	NA	1.14120519768998
OG0001733	BMS	0.745850686783632	24	NA	NA	0.00809833613194545	0.0194080318419458	0.751674710609488	NA	NA	NA	10111256.9000689	-10110292.0628887	-964.840946845216	17142360.130038	17140724.370352	1635.76607166541	NA	-1.81976641634867	NA	1.80262680056067
OG0001740	BMS	-1.1608006046403	30	NA	NA	0.00219447800502916	0.0142651225049455	0.187292492964712	NA	NA	NA	-20013088.4840253	19991594.1077331	21494.371306808	12525087.0220681	12511634.8787992	13452.1401490483	NA	0.254970472726104	NA	1.04949034399401
OG0001741	OU1	-0.945114218978725	36	0.0342114534368097	0.00602666560013026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.06673202553521	NA	0.357111432895763	NA
OG0001743	BMS	-0.243597285613737	27	NA	NA	0.00251258085360949	0.0265107393941822	0.200330332369703	NA	NA	NA	7.23370788906761e-09	2.8314967787734e-10	7.99163619593445e-12	4.51089194975231e-08	1.7657024890958e-09	4.98353098223265e-11	NA	0.0913209816305363	NA	0.569471545157681
OG0001746	BMS	-0.108960066727006	25	NA	NA	0.00329304602082149	0.0327238638500367	0.0923918848071218	NA	NA	NA	4534850.47137341	-4532857.92229191	-1992.54984661762	18866589.6690487	18858299.9567087	8289.71552393894	NA	0.708383702834817	NA	1.84010826332384
OG0001758	BMS	-1.22967794079395	27	NA	NA	0.00136802943343958	0.0176146924809041	0.118674961791593	NA	NA	NA	-7.85772571691568e-08	-3.42678614100188e-09	-6.02623517308409e-11	3.62831871256248e-08	1.58232454622091e-09	2.78262472279136e-11	NA	-0.995925997658202	NA	0.459870586453748
OG0001759	OU1	1.21633792621929	31	0.0351412708251277	0.00385150652402392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.785284899974081	NA	0.526329611861739	NA
OG0001762	OU1	-2.22994370687494	29	0.118702021500818	0.00878141748420755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.23852089064907	NA	0.59954776790237	NA
OG0001765	OUMV	0.133830965043736	30	NA	0.115782997194343	0.115782997194343	0.739732303594707	5.36287255589604	NA	NA	NA	-0.202943958927	0.633800179199867	-0.770339385971487	0.336649449381372	0.669181250368212	3.08013437665345	NA	NA	NA	NA
OG0001767	BMS	-2.40419414368585	22	NA	NA	0.00479638091762482	0.156258106991666	0.506955959264589	NA	NA	NA	-1.99060221908876e-08	-4.60062256262492e-10	-5.63387431160405e-11	8.13738181542645e-08	1.88068826718591e-09	2.30307119795295e-10	NA	-0.247844931313267	NA	1.0131651707077
OG0001768	OU1	-0.39050273192736	26	0.0778104975106411	0.00785367705072827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.466862122564463	NA	0.513602402978616	NA
OG0001772	OU1	-2.37446018215753	26	0.180841179455941	0.00493389837071775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.585233233483267	NA	1.11843008444767	NA
OG0001773	BMS	2.76975665084501	26	NA	NA	0.00429752436934612	0.062071429626412	0.561775438613727	NA	NA	NA	2.62595199592836e-08	9.37260009486578e-10	1.47233925840631e-11	6.33136901342907e-08	2.25980482156212e-09	3.54992138941715e-11	NA	0.330236677401493	NA	0.796225623941157
OG0001777	BMS	-0.280493593839389	26	NA	NA	0.0217784914503304	0.00543265411912591	0.168609360205657	NA	NA	NA	-15875804.2923522	15982178.21138	-106373.913046258	15853746.9343713	15959973.0607223	106226.120377825	NA	0.281914882110074	NA	1.43322539716484
OG0001778	OU1	-3.05771089956533	24	0.274179455927058	0.0069616799545756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.58742456324296	NA	1.1389172796641	NA
OG0001780	BMS	1.500077397364	22	NA	NA	0.00414240259317331	0.0108233398108058	0.125757945856947	NA	NA	NA	-13755764.4580906	13773657.8556023	-17893.3977195783	13408281.5285977	13425722.9228634	17441.3944683558	NA	1.04956024381752	NA	1.13108687300363
OG0001782	OUMVA	-0.346654676210958	31	NA	NA	0.234904965194271	0.00834875102429742	1.10519600817806e-09	0.0407151217941735	0.0566465104327359	0.017855749138074	0.556976373287658	0.130992932352806	-4815095.57508412	0.600526818901332	0.300869222609189	686202.527232746	NA	NA	NA	NA
OG0001788	OU1	-1.80503325564699	32	0.0519858518812812	0.00530711085838615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.31731547075965	NA	0.515833116647597	NA
OG0001789	BMS	0.110035278926782	23	NA	NA	0.0114724487743388	0.00234347305509633	0.320720400189721	NA	NA	NA	-5852069.87756271	5866095.00296723	-14025.1238301329	11094795.9088328	11121385.8004804	26589.8886628181	NA	0.764220951822194	NA	1.01035642462152
OG0001791	OU1	-3.10414577286284	21	0.541011440340919	0.0169747957766985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.08986341919144	NA	0.99653985437197	NA
OG0001792	BMS	-0.466752454960219	28	NA	NA	0.00244233488436737	0.00771635533428748	0.592331567732229	NA	NA	NA	21866983.5114459	-21861625.1963068	-5358.32154686981	9741886.12224501	9739498.95732752	2387.16777230177	NA	0.2967087148167	NA	0.84104731311324
OG0001796	OU1	0.778970354142185	22	0.146688099105954	0.00463322333043018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.478473361594415	NA	1.18211474190928	NA
OG0001797	BMS	0.867361564856809	24	NA	NA	0.00571802451691352	0.0269277861639951	0.326586817856565	NA	NA	NA	9279075.86364238	-9259775.15686126	-19300.7076583289	18922356.1808853	18882997.2130721	39358.9696022472	NA	0.655099200384806	NA	1.58642136084526
OG0001798	BMS	0.453020185570567	27	NA	NA	0.00675793503071241	0.0228444500104785	0.162563665268583	NA	NA	NA	-7408915.43849451	7421603.50562095	-12688.0671079022	17363068.5643088	17392803.5209691	29734.9566170592	NA	0.0875604020540525	NA	1.41601206702487
OG0001799	OU1	0.274553754829617	22	0.0554525999802723	0.005241605755163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00107146362899621	NA	0.604177401941674	NA
OG0001801	OU1	-0.472392030851765	29	0.112592942624264	0.00646519698401702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.013441739915752	NA	0.689475796716219	NA
OG0001802	OUM	1.62789624430313	22	6.09432653801681	0.337512603482118	NA	NA	NA	NA	NA	NA	0.830004591926056	0.854306687458948	9.47317955144795	1.0015709262791	0.905956635128791	2.12465265465317	NA	NA	NA	NA
OG0001804	BMS	-0.944673951910718	26	NA	NA	0.00825386688461311	0.0181061196705089	0.943671489321701	NA	NA	NA	6621939.46945935	-6621802.10966906	-137.355867164535	17960897.9170123	17960525.3516659	372.554705433776	NA	-0.802671393903243	NA	1.43981362139454
OG0001805	OUMVA	-0.966082831976521	32	NA	NA	0.287957047735191	0.773024139029277	0.12274615486049	0.0534876454367059	0.0518739860945146	0.0194600608374899	0.104690361313129	-0.852193638404716	4.42977577523397e-11	0.140384506873799	0.525060991589924	5.89346298202611e-11	NA	NA	NA	NA
OG0001807	BMS	-0.654864500285212	20	NA	NA	0.00339287342401916	0.0614487149702148	0.209395946278914	NA	NA	NA	6.2738714730932e-08	1.15199465701052e-09	9.24030258475095e-11	5.53380855289233e-08	1.0161059105516e-09	8.1503208495913e-11	NA	0.776494050047405	NA	0.684899178099325
OG0001821	OU1	0.238397771892123	25	0.0800772542964732	0.00678422828444154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004063957678868	NA	0.594880629004959	NA
OG0001823	OU1	-2.64703000805729	28	0.0982237658758975	0.00429853761412535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.56161473350892	NA	0.850774787112833	NA
OG0001825	OUMV	-0.00456644606068617	26	NA	0.0583679375225563	0.0583679375225563	0.147239018281714	0.00137748597766854	NA	NA	NA	-1.89456064766108	1.13222224757621	-1.68118377364071	0.339540699168736	0.433151106490333	0.0946148630096788	NA	NA	NA	NA
OG0001832	OUM	-0.415886593623758	23	3.95082611315472	0.42896786470672	NA	NA	NA	NA	NA	NA	0.951360387731385	-2.40075728524038	2.76023417893996	0.715311592882612	0.64702380695989	1.23895602211571	NA	NA	NA	NA
OG0001833	OUM	-0.974541802826316	22	0.13270174396325	0.00868871928758417	NA	NA	NA	NA	NA	NA	0.460006325584586	-5.10549007616223	1.73525476900593	0.887319562730154	1.41519875634747	2.81562177380321	NA	NA	NA	NA
OG0001834	BMS	-0.0908698822136685	30	NA	NA	0.00466656384591197	0.0230813197792687	0.357401653890273	NA	NA	NA	10324193.9657328	-10300995.568958	-23198.3995411904	16547032.4075166	16509851.333187	37181.0787636007	NA	0.045158165257475	NA	1.37763812931205
OG0001835	BMS	-1.13122083530021	30	NA	NA	0.00284577820764875	0.0213914866389702	0.338724927894241	NA	NA	NA	-9602809.51713555	9584188.77784205	18620.732651365	15488023.3483426	15457990.6329768	30032.7046530461	NA	-1.00125371670184	NA	1.22169137714048
OG0001841	BMS	0.739025001261591	26	NA	NA	0.0108774900463182	0.00799266389276104	0.300230921602686	NA	NA	NA	5157243.63614509	-5163191.34136629	5947.70791757869	13213863.3222814	13229102.5022426	15239.1868696898	NA	0.56833371011984	NA	1.09594794619161
OG0001844	OU1	-2.18886841428177	30	0.0333948371808342	0.00390469010939017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.01598542027562	NA	0.544432017163517	NA
OG0001846	OU1	0.939064508090565	26	0.142918917389061	0.00712988898102475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.310101438731462	NA	0.765719193214196	NA
OG0001851	BMS	-1.73845494121996	34	NA	NA	0.00697661752507875	0.0116260291779639	0.0829914851903927	NA	NA	NA	-5733427.65702808	5728594.48435284	4833.17378266344	13210329.3253265	13199193.2638736	11136.0640047963	NA	-1.7798386721221	NA	1.14409752393119
OG0001853	OUMV	1.77873476995208	24	NA	0.128454751321963	0.128454751321963	0.0287999286824039	0.756580591901352	NA	NA	NA	-0.174457271904644	2.18521606448097	3.43222781333319	0.71740399572486	0.220828629156283	2.17710065766842	NA	NA	NA	NA
OG0001858	OU1	0.187544640224543	23	0.0581427768926691	0.00637050075194439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.553231085827888	NA	0.556090156717962	NA
OG0001859	BMS	-1.50379001916909	28	NA	NA	0.00163460050424416	0.00798476366278557	0.200867302487161	NA	NA	NA	11332474.6832427	-11335404.5301285	2929.84688575225	9737661.48588722	9740179.01696287	2517.53107563742	NA	-0.879054399790533	NA	0.767890438316506
OG0001862	OU1	-1.34840617721718	30	0.0929122433269667	0.00963259481504436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.958392704757172	NA	0.478922916127936	NA
OG0001866	BMS	-1.40955213559113	32	NA	NA	0.00452983172432781	0.0194137905077533	0.0402322471158656	NA	NA	NA	32805443.2449855	-32782122.9850169	-23320.2521671963	14663597.966275	14653174.1194124	10423.843375571	NA	-2.60214489161293	NA	1.24689143238033
OG0001867	OUMA	-1.06428453531618	23	0.0115273007998519	NA	NA	NA	NA	0.00482216318844271	0.011705399439625	0.00785082313536263	-2.07465657237704	-0.813866369733635	-0.399649564009365	0.585507612319298	0.388390415412883	4.58757181092214	NA	NA	NA	NA
OG0001876	BMS	-0.567392336897688	26	NA	NA	0.00341865863784705	0.00661493782732959	0.0967309266317879	NA	NA	NA	-480521.424584041	481758.174139093	-1236.74955508109	11254565.3258288	11283531.9399011	28966.6140722033	NA	0.0697423131119164	NA	0.882916284667764
OG0001880	OUM	0.38813352057075	33	0.0647615171848843	0.0112206109639399	NA	NA	NA	NA	NA	NA	1.58529322993724	-1.0384722011203	0.47736220510837	0.509055145418169	0.51229203117543	1.32865616598856	NA	NA	NA	NA
OG0001882	OUM	-1.81172191651428	22	7.93504651905559	0.429335948388057	NA	NA	NA	NA	NA	NA	-1.04236376807985	-3.8041988766319	7.06636280208423	1.07477133232678	0.877718395839039	2.14954243385983	NA	NA	NA	NA
OG0001886	OUMV	-1.27383578741376	32	NA	0.155403697159048	0.155403697159048	0.0536906768170832	0.677858660854627	NA	NA	NA	-0.623376492332485	-0.805194556678282	-5.23765082235932	0.791593107887704	0.497363973303991	3.77650756437151	NA	NA	NA	NA
OG0001888	BMS	-0.424979509494202	26	NA	NA	0.00736854964707698	0.0283695843230629	0.000392390118831857	NA	NA	NA	13972512.2158411	-13648075.5814759	-324436.622439997	22439968.4475755	21918920.5697184	521047.85870493	NA	-0.699779720495673	NA	1.79038455762223
OG0001890	OU1	0.978253841638577	25	0.120218288412175	0.0080171598955439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.344497081271736	NA	0.665903101728324	NA
OG0001893	BMS	-0.60528164653807	27	NA	NA	0.00439908052782391	0.0192773343835595	NA	NA	NA	NA	-24806460.9433303	24806460.9462626	NA	14795274.4105783	14795274.4123273	NA	NA	-0.07662794804623	NA	1.25992647821362
OG0001895	OUM	-0.235845008130921	31	0.122867583746493	0.0192212237466734	NA	NA	NA	NA	NA	NA	0.56379459882581	-0.483726611645735	-2.82536714618863	0.536578716607493	0.541503587870069	1.02565028358005	NA	NA	NA	NA
OG0001897	OU1	0.0211880954525914	29	0.0548404848922373	0.00433454229119834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.578062059767918	NA	0.644079968466496	NA
OG0001899	BM1	0.462387395018417	22	0.00811686037053577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.53755473772057e-08	-0.186596440932821	8.16024797327502e-08	0.990321314478696
OG0001900	BMS	-0.902143630429271	24	NA	NA	0.0527971971146923	0.0170805724780494	1.82961378134567	NA	NA	NA	13102512.1499847	-13117005.1276876	14492.9703656183	24945991.6765567	24973584.9882058	27593.2976799184	NA	-1.8691575051185	NA	2.27166689939398
OG0001902	OU1	0.595209621394596	26	0.307167781437906	0.0153438016756362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.161115222641674	NA	0.703358730772687	NA
OG0001903	OU1	-1.2340556472707	28	0.0397476857484703	0.00579031700131773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.965728967340352	NA	0.447586139803311	NA
OG0001907	OU1	-1.1328995262523	29	0.0455855127220404	0.00251860801076536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.31112767031191	NA	0.891730516626968	NA
OG0001908	BMS	-0.881648703161155	28	NA	NA	0.0111722564978494	0.077000322773426	0.587595326691654	NA	NA	NA	15340818.2869753	-15322143.9300766	-18674.3526381099	29110530.2078872	29075093.9996978	35436.2001045126	NA	-1.56310771723912	NA	2.40725538151321
OG0001909	OU1	-2.02562996364694	29	0.0584889559733594	0.00413168870362158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.85254777832291	NA	0.69397234625411	NA
